Month,usg_apt,fg_apt,carrier,type,Total
1,MCO,DUB,EI,Passengers,6997
1,DTW,MEX,DL,Passengers,7001
1,SEA,YLW,QX,Passengers,7001
1,ORD,YYC,OO,Passengers,7003
1,JFK,MAD,AA,Passengers,7007
1,LAX,MZT,AS,Passengers,7026
1,JFK,MBJ,AA,Passengers,7027
1,LAX,YEG,WS,Passengers,7028
1,SFO,LIS,TP,Passengers,7030
1,LAX,BCN,DY,Passengers,7052
1,MSY,LHR,BA,Passengers,7073
1,MIA,MAO,AA,Passengers,7076
1,ORD,MBJ,AA,Passengers,7089
1,ATL,DUS,DL,Passengers,7090
1,MIA,MDE,AV,Passengers,7121
1,LAX,DUB,EI,Passengers,7123
1,SFO,ORY,BF,Passengers,7136
1,MSP,YYC,DL,Passengers,7256
1,MIA,POS,BW,Passengers,7173
1,SFO,YVR,QK,Passengers,7185
1,ORD,PEK,HU,Passengers,7185
1,JFK,SXM,DL,Passengers,7187
1,IAH,YYC,QK,Passengers,7197
1,JFK,MAD,DL,Passengers,7200
1,MSP,YYZ,KV,Passengers,7200
1,SEA,YVR,CP,Passengers,7204
1,BOS,PVG,HU,Passengers,7209
1,FLL,PTY,CM,Passengers,7210
1,ORD,YYZ,AA,Passengers,7210
1,RDU,CDG,DL,Passengers,7232
1,IAH,POS,UA,Passengers,7235
1,MIA,CLO,AV,Passengers,7241
1,EWR,ADD,ET,Passengers,7245
1,MIA,BAQ,AA,Passengers,7272
1,IAD,VIE,OS,Passengers,7285
1,EWR,MAD,UA,Passengers,7301
1,HOU,BZE,WN,Passengers,7316
1,FLL,SDQ,B6,Passengers,7326
1,MSP,YYZ,9E,Passengers,7330
1,EWR,SAL,TA,Passengers,7336
1,IAD,YOW,YV,Passengers,7349
1,LAX,GUA,TA,Passengers,7356
1,CLT,SJO,AA,Passengers,7357
1,DTW,YYZ,OO,Passengers,7357
1,CLT,YYZ,AA,Passengers,7360
1,LAX,CDG,TN,Passengers,7365
1,BWI,PUJ,WN,Passengers,7377
1,BOS,CUN,B6,Passengers,7393
1,MCO,AMS,DL,Passengers,7394
1,FLL,PAP,NK,Passengers,7394
1,SLC,SJD,DL,Passengers,7406
1,DEN,MEX,Y4,Passengers,7408
1,JFK,GND,B6,Passengers,7410
1,LAX,YYC,AC,Passengers,7445
1,ATL,SXM,DL,Passengers,7453
1,SLC,LHR,DL,Passengers,7460
1,DEN,FRA,UA,Passengers,7475
1,FLL,CTG,NK,Passengers,7476
1,AUS,FRA,LH,Passengers,7479
1,EWR,KEF,FI,Passengers,7489
1,LAX,SJD,AA,Passengers,7502
1,LAX,YVR,CP,Passengers,7523
1,SJC,YVR,QK,Passengers,7535
1,MSP,YEG,OO,Passengers,7539
1,FLL,AUA,WN,Passengers,7544
1,JFK,GVA,LX,Passengers,7545
1,MCO,YOW,RV,Passengers,7554
1,MCO,CUN,B6,Passengers,7555
1,EWR,SDQ,NK,Passengers,7556
1,MCO,SDQ,NK,Passengers,7557
1,ATL,MUC,DL,Passengers,7564
1,LAX,YYZ,WS,Passengers,7569
1,ATL,PVR,DL,Passengers,7594
1,TPA,HAV,WN,Passengers,7601
1,JFK,GCM,B6,Passengers,7610
1,MSP,YWG,OO,Passengers,7620
1,SEA,YYC,QX,Passengers,7627
1,ORD,SJD,AA,Passengers,7648
1,EWR,BCN,UA,Passengers,7649
1,DTW,YYZ,G7,Passengers,7654
1,SJC,PEK,HU,Passengers,7673
1,DEN,PVR,WN,Passengers,7675
1,JFK,GEO,AA,Passengers,7676
1,LAS,PTY,CM,Passengers,7680
1,HOU,LIR,WN,Passengers,7699
1,EWR,PEK,CA,Passengers,7704
1,FLL,BOG,AV,Passengers,7706
1,FLL,BOG,B6,Passengers,7708
1,SAT,GDL,4O,Passengers,7711
1,LAS,GDL,4O,Passengers,7736
1,TPA,YYZ,WS,Passengers,7736
1,ORD,SJO,UA,Passengers,7757
1,SFO,YYZ,UA,Passengers,7757
1,EWR,YQB,EV,Passengers,7781
1,MIA,NAS,UP,Passengers,7797
1,HOU,PVR,WN,Passengers,7800
1,EWR,POP,UA,Passengers,7805
1,SEA,SIN,SQ,Passengers,7846
1,DTW,MBJ,DL,Passengers,7862
1,FLL,CUN,B6,Passengers,7867
1,GUM,KIX,UA,Passengers,7872
1,MIA,WAW,LO,Passengers,7899
1,BOS,CDG,DL,Passengers,7900
1,JFK,KIN,BW,Passengers,7922
1,SPN,NRT,BC,Passengers,7922
1,JFK,SXM,B6,Passengers,7935
1,MIA,MGA,TA,Passengers,7937
1,BWI,YYZ,QK,Passengers,7943
1,ATL,YYC,WS,Passengers,7951
1,MIA,PLS,AA,Passengers,7976
1,MDW,GDL,Y4,Passengers,7976
1,MIA,TLV,LY,Passengers,7977
1,SRQ,YYZ,RV,Passengers,7986
1,MCO,BOG,NK,Passengers,7986
1,HNL,FUK,HA,Passengers,7987
1,SEA,CDG,DL,Passengers,7991
1,FLL,MDE,B6,Passengers,7997
1,JFK,KIN,DL,Passengers,7999
1,MIA,CTG,AA,Passengers,8000
1,PHX,YEG,WS,Passengers,8022
1,JFK,GEO,BW,Passengers,8030
1,EWR,BOG,UA,Passengers,8042
1,PDX,AMS,DL,Passengers,8051
1,SAN,SJD,WN,Passengers,8068
1,MIA,GEO,AA,Passengers,8074
1,ORD,SJD,UA,Passengers,8078
1,LAX,GDL,4O,Passengers,8087
1,DTW,YUL,G7,Passengers,8092
1,FLL,LIM,B6,Passengers,8105
1,SFO,CDG,UA,Passengers,8112
1,MIA,TGU,AA,Passengers,8120
1,ATL,UVF,DL,Passengers,8121
1,PSP,YEG,WS,Passengers,8122
1,ORD,ADD,ET,Passengers,8122
1,FLL,YYZ,TS,Passengers,8162
1,DFW,CZM,AA,Passengers,8174
1,EWR,OSL,SK,Passengers,8175
1,SEA,KEF,FI,Passengers,8177
1,ATL,KIN,DL,Passengers,8183
1,JFK,UVF,B6,Passengers,8194
1,FLL,GYE,NK,Passengers,8198
1,FLL,YQB,TS,Passengers,8203
1,JFK,MXP,AZ,Passengers,8204
1,FLL,UIO,B6,Passengers,8210
1,ORD,LIS,TP,Passengers,8227
1,MIA,POP,AA,Passengers,8239
1,CLT,YUL,OH,Passengers,8248
1,ORD,GDL,4O,Passengers,8275
1,EWR,SDQ,B6,Passengers,8277
1,HOU,SJO,WN,Passengers,8279
1,JFK,POP,B6,Passengers,8300
1,IAD,HKG,CX,Passengers,8304
1,ATL,LOS,DL,Passengers,8305
1,JFK,PUJ,B6,Passengers,8306
1,BWI,AUA,WN,Passengers,8314
1,DEN,LHR,UA,Passengers,8319
1,CLT,MUC,AA,Passengers,8320
1,EWR,SIN,SQ,Passengers,8325
1,LAS,YEG,WO,Passengers,8330
1,PHL,FRA,LH,Passengers,8335
1,SAN,FRA,LH,Passengers,8340
1,MSP,LHR,DL,Passengers,8341
1,MIA,MEX,4O,Passengers,8354
1,MIA,FOR,JJ,Passengers,8355
1,MIA,GND,AA,Passengers,8389
1,SFO,GDL,4O,Passengers,8389
1,FLL,DXB,EK,Passengers,8394
1,EWR,EDI,UA,Passengers,8431
1,FLL,SJO,B6,Passengers,8446
1,SLC,MEX,DL,Passengers,8449
1,HNL,NGO,DL,Passengers,8466
1,SLC,YYZ,DL,Passengers,8467
1,ORD,CPH,SK,Passengers,8472
1,HNL,AKL,HA,Passengers,8497
1,JFK,FCO,DY,Passengers,8500
1,MSP,CDG,DL,Passengers,8502
1,DFW,BJX,MQ,Passengers,8504
1,JFK,GYE,B6,Passengers,8517
1,GUM,MNL,UA,Passengers,8521
1,PHX,YVR,WS,Passengers,8544
1,MSP,PVR,SY,Passengers,8552
1,LGA,YYZ,MQ,Passengers,8559
1,EWR,HKG,UA,Passengers,8567
1,EWR,LIS,TP,Passengers,8573
1,MIA,YYZ,WS,Passengers,8578
1,PDX,SJD,AS,Passengers,8579
1,JFK,NAS,B6,Passengers,8587
1,IAH,YYC,WS,Passengers,8593
1,EWR,ZRH,UA,Passengers,8602
1,ATL,PTY,DL,Passengers,8610
1,KOA,NRT,JL,Passengers,8613
1,PHX,CUN,AA,Passengers,8615
1,PHL,MAN,AA,Passengers,8630
1,LIH,YVR,WS,Passengers,8644
1,IAD,LHR,VS,Passengers,8646
1,ORD,CUN,NK,Passengers,8646
1,JFK,YVR,CX,Passengers,8658
1,ATL,GDL,DL,Passengers,8669
1,BOS,GRU,JJ,Passengers,8669
1,MIA,SVO,SU,Passengers,8674
1,SJC,LHR,BA,Passengers,8676
1,MSP,MBJ,DL,Passengers,8677
1,SFO,MUC,UA,Passengers,8680
1,EWR,GVA,UA,Passengers,8694
1,PDX,PVR,AS,Passengers,8697
1,DEN,YYZ,AC,Passengers,8701
1,SAN,YYZ,RV,Passengers,8702
1,MCO,CUN,DL,Passengers,8704
1,ATL,SAP,DL,Passengers,8705
1,MCO,REC,AD,Passengers,8705
1,DEN,SJD,WN,Passengers,8712
1,SEA,CUN,AS,Passengers,8717
1,SFO,KIX,UA,Passengers,8722
1,IAH,YEG,UA,Passengers,8739
1,SJC,NRT,NH,Passengers,8741
1,DFW,ICN,KE,Passengers,8753
1,PDX,GDL,Y4,Passengers,8789
1,DTW,CUN,NK,Passengers,8800
1,PHL,AUA,AA,Passengers,8801
1,ORD,MBJ,UA,Passengers,8801
1,MCO,MEX,4O,Passengers,8811
1,ORD,ARN,SK,Passengers,8817
1,IAD,DUB,EI,Passengers,8818
1,EWR,DUB,EI,Passengers,8823
1,IAH,MID,UA,Passengers,8826
1,EWR,PLS,UA,Passengers,8840
1,BOS,YTZ,PD,Passengers,8857
1,FLL,MBJ,B6,Passengers,8861
1,EWR,LIR,UA,Passengers,8868
1,MSP,PVR,DL,Passengers,8893
1,JFK,MXP,IG,Passengers,8896
1,SEA,GDL,Y4,Passengers,8898
1,MSP,SJD,DL,Passengers,8908
1,MCO,SJO,B6,Passengers,8919
1,LAX,ZIH,AS,Passengers,8970
1,SFO,GDL,AM,Passengers,8985
1,ORD,AKL,NZ,Passengers,8994
1,ATL,PLS,DL,Passengers,8997
1,IAH,YYZ,AC,Passengers,8998
1,PHX,SJO,AA,Passengers,9009
1,ORD,YVR,UA,Passengers,9022
1,LAX,GRU,AA,Passengers,9031
1,SEA,NRT,JL,Passengers,9032
1,JFK,SJO,AA,Passengers,9055
1,LAS,MEX,Y4,Passengers,9064
1,IAD,CPH,SK,Passengers,9078
1,DEN,CUN,F9,Passengers,9087
1,SFO,SJD,AS,Passengers,9095
1,JFK,OSL,DY,Passengers,9098
1,PDX,NRT,DL,Passengers,9126
1,PHL,YYZ,KV,Passengers,9153
1,HNL,SYD,JQ,Passengers,9168
1,SAN,SJD,AS,Passengers,9201
1,MIA,CLO,AA,Passengers,9241
1,ORD,PVR,AA,Passengers,9285
1,ATL,FRA,LH,Passengers,9296
1,JFK,BOG,DL,Passengers,9298
1,FLL,CLO,NK,Passengers,9303
1,DTW,LHR,DL,Passengers,9330
1,JFK,PLS,B6,Passengers,9353
1,IAH,MTY,VB,Passengers,9361
1,IAD,CDG,UA,Passengers,9371
1,ORD,PUJ,F9,Passengers,9382
1,CLT,SXM,AA,Passengers,9384
1,FLL,GUA,NK,Passengers,9393
1,BOS,PTY,CM,Passengers,9436
1,MIA,BSB,AA,Passengers,9446
1,BOS,STI,B6,Passengers,9449
1,MCO,LGW,DI,Passengers,9450
1,JFK,PUJ,DL,Passengers,9456
1,DFW,GUA,AA,Passengers,9466
1,JFK,BRU,DL,Passengers,9466
1,DEN,CUN,WN,Passengers,9469
1,MIA,SAL,AA,Passengers,9510
1,FLL,PTY,NK,Passengers,9514
1,SFO,SJD,UA,Passengers,9520
1,JFK,MEX,VB,Passengers,9522
1,KOA,YVR,WS,Passengers,9565
1,IAH,YVR,UA,Passengers,9575
1,JFK,GIG,DL,Passengers,9575
1,BOS,CUN,DL,Passengers,9585
1,RDU,LHR,AA,Passengers,9604
1,ORD,PUJ,UA,Passengers,9612
1,EWR,LHR,VS,Passengers,9616
1,JFK,NBO,KQ,Passengers,9627
1,EWR,DUS,EW,Passengers,9635
1,PDX,YVR,QK,Passengers,9664
1,LAX,GDL,AS,Passengers,9705
1,IAH,YYZ,YV,Passengers,9729
1,JFK,HND,NH,Passengers,9732
1,MIA,STI,AA,Passengers,9733
1,IAD,ZRH,UA,Passengers,9739
1,MSP,CUN,SY,Passengers,9748
1,EWR,MXP,UA,Passengers,9751
1,SFO,LGW,DI,Passengers,9752
1,CLT,FRA,AA,Passengers,9778
1,DFW,SJO,AA,Passengers,9835
1,HNL,AKL,NZ,Passengers,9837
1,LAS,YVR,RV,Passengers,9839
1,DFW,LIM,AA,Passengers,9843
1,SFO,PVR,UA,Passengers,9856
1,SFO,CPH,SK,Passengers,9863
1,MCO,YYC,WS,Passengers,9865
1,DFW,FRA,AA,Passengers,9869
1,LAX,CDG,DL,Passengers,9879
1,ORD,MUC,UA,Passengers,9884
1,JFK,CTG,B6,Passengers,9885
1,MIA,YUL,AA,Passengers,9893
1,SEA,PEK,DL,Passengers,9900
1,FLL,BOG,NK,Passengers,9915
1,DEN,SJD,UA,Passengers,9920
1,SEA,MEX,AM,Passengers,9920
1,SEA,YEG,QX,Passengers,9927
1,SEA,NRT,NH,Passengers,9929
1,BOS,LHR,DL,Passengers,9931
1,JFK,FRA,DL,Passengers,9932
1,JFK,ZRH,DL,Passengers,9943
1,EWR,LIS,UA,Passengers,9954
1,MIA,PUJ,G3,Passengers,9985
1,EWR,TXL,UA,Passengers,9986
1,BOS,KEF,FI,Passengers,10008
1,SAN,NRT,JL,Passengers,10039
1,LAS,GDL,Y4,Passengers,10050
1,PHL,YYZ,PT,Passengers,10060
1,ATL,FRA,DL,Passengers,10073
1,PHL,FCO,AA,Passengers,10077
1,SEA,YYC,OO,Passengers,10087
1,JFK,MUC,LH,Passengers,10115
1,EWR,VIE,OS,Passengers,10117
1,JFK,JED,SV,Passengers,10122
1,FLL,LIM,NK,Passengers,10128
1,PHL,DUB,AA,Passengers,10130
1,ATL,UIO,DL,Passengers,10130
1,ATL,LHR,BA,Passengers,10166
1,IAH,CDG,AF,Passengers,10175
1,JFK,FCO,DL,Passengers,10183
1,MIA,MXP,IG,Passengers,10185
1,JFK,NRT,NH,Passengers,10237
1,BOS,ICN,KE,Passengers,10243
1,HNL,PVG,MU,Passengers,10247
1,BOS,NRT,JL,Passengers,10256
1,DCA,YYZ,KV,Passengers,10263
1,FLL,SJO,WN,Passengers,10266
1,LAX,PVR,DL,Passengers,10285
1,ATL,MTY,DL,Passengers,10315
1,SLC,CUN,DL,Passengers,10327
1,PHL,MAD,AA,Passengers,10343
1,ATL,FCO,DL,Passengers,10354
1,SLC,AMS,DL,Passengers,10368
1,ORD,YUL,KV,Passengers,10384
1,JFK,KBP,PS,Passengers,10402
1,ORD,PVR,UA,Passengers,10409
1,MIA,MDE,VH,Passengers,10436
1,ORD,MEX,Y4,Passengers,10448
1,LAX,SCL,LA,Passengers,10487
1,ORD,AMS,KL,Passengers,10494
1,IAD,PEK,UA,Passengers,10495
1,BOS,ZRH,LX,Passengers,10499
1,MCO,SDQ,B6,Passengers,10501
1,EWR,MAN,UA,Passengers,10506
1,PHL,CDG,AA,Passengers,10515
1,MIA,SXM,AA,Passengers,10536
1,ONT,GDL,Y4,Passengers,10542
1,IAD,PEK,CA,Passengers,10569
1,DEN,PVR,UA,Passengers,10576
1,ATL,SAL,DL,Passengers,10596
1,DTW,CDG,AF,Passengers,10603
1,FLL,MDE,NK,Passengers,10615
1,EWR,CPH,SK,Passengers,10618
1,ATL,BZE,DL,Passengers,10636
1,SFO,CAN,CZ,Passengers,10655
1,LAS,MEX,VB,Passengers,10693
1,SFO,PVR,AS,Passengers,10709
1,DFW,YVR,AA,Passengers,10721
1,HNL,NGO,JL,Passengers,10730
1,DFW,NRT,JL,Passengers,10743
1,CLT,PUJ,AA,Passengers,10744
1,JFK,POS,B6,Passengers,10745
1,JFK,MBJ,DL,Passengers,10745
1,MCO,SJO,NK,Passengers,10762
1,JFK,BCN,DY,Passengers,10782
1,JFK,AUA,DL,Passengers,10812
1,IAH,PEK,CA,Passengers,10815
1,MDW,MLM,Y4,Passengers,10820
1,DFW,YYZ,KV,Passengers,10831
1,GUM,MNL,PR,Passengers,10836
1,LAX,PVR,AS,Passengers,10845
1,ATL,SJD,DL,Passengers,10849
1,GUM,PUS,BX,Passengers,10872
1,JFK,TPE,CI,Passengers,10881
1,PHX,LHR,AA,Passengers,10900
1,SAN,YVR,QK,Passengers,10906
1,TPA,LGW,BA,Passengers,10911
1,JFK,BCN,DL,Passengers,10946
1,SMF,GDL,Y4,Passengers,10946
1,ATL,IST,TK,Passengers,10949
1,JFK,KEF,FI,Passengers,10951
1,IAH,SAP,UA,Passengers,10979
1,BOS,YUL,QK,Passengers,10979
1,SEA,HKG,CX,Passengers,10983
1,MCO,BOG,AV,Passengers,11001
1,HNL,ICN,HA,Passengers,11035
1,PHL,LHR,AA,Passengers,11039
1,FLL,PAP,B6,Passengers,11084
1,MIA,MVD,AA,Passengers,11104
1,PHX,LHR,BA,Passengers,11128
1,EWR,ARN,SK,Passengers,11130
1,SEA,LHR,VS,Passengers,11151
1,LAX,HND,NH,Passengers,11155
1,IAH,MEX,5D,Passengers,11178
1,ORD,AMM,RJ,Passengers,11223
1,EWR,STI,UA,Passengers,11280
1,IAD,ACC,SA,Passengers,11287
1,IAH,AMS,UA,Passengers,11292
1,FAT,GDL,Y4,Passengers,11296
1,EWR,ZRH,LX,Passengers,11304
1,JFK,WAW,LO,Passengers,11319
1,JFK,AMS,DY,Passengers,11321
1,IAD,GRU,UA,Passengers,11337
1,SEA,PVR,AS,Passengers,11337
1,ORD,WAW,LO,Passengers,11346
1,FAT,GDL,AM,Passengers,11352
1,ATL,LHR,VS,Passengers,11382
1,ORD,MEX,UA,Passengers,11403
1,MIA,UVF,AA,Passengers,11404
1,BOS,LIS,TP,Passengers,11415
1,ATL,PVG,DL,Passengers,11419
1,CLT,MUC,LH,Passengers,11441
1,ORD,MEX,AM,Passengers,11454
1,PBI,YYZ,RV,Passengers,11462
1,ORD,PVG,UA,Passengers,11501
1,ORD,ZRH,LX,Passengers,11502
1,ORD,PVG,MU,Passengers,11522
1,HNL,MNL,PR,Passengers,11571
1,SJC,GDL,AS,Passengers,11606
1,IAH,LIM,UA,Passengers,11611
1,EWR,YVR,AC,Passengers,11619
1,LAX,CUN,DL,Passengers,11625
1,IAD,BOG,AV,Passengers,11635
1,DTW,FRA,LH,Passengers,11647
1,JFK,HND,JL,Passengers,11728
1,LAX,SJO,DL,Passengers,11750
1,IAD,MUC,UA,Passengers,11763
1,LAX,CUN,UA,Passengers,11763
1,SEA,ICN,OZ,Passengers,11764
1,MIA,YUL,RV,Passengers,11783
1,FLL,YUL,TS,Passengers,11787
1,STL,CUN,F9,Passengers,11813
1,JFK,BRU,SN,Passengers,11826
1,ATL,GIG,DL,Passengers,11830
1,LAX,LIR,AS,Passengers,11835
1,JFK,PAP,B6,Passengers,11838
1,DEN,MEX,AM,Passengers,11843
1,LAX,KIX,JL,Passengers,11878
1,BWI,LHR,BA,Passengers,11888
1,ATL,AUA,DL,Passengers,11895
1,JFK,NRT,JL,Passengers,11903
1,JFK,YYZ,9E,Passengers,11906
1,JFK,JNB,SA,Passengers,11936
1,ATL,YYZ,KV,Passengers,11955
1,LAX,CDG,DY,Passengers,11985
1,ORD,NRT,JL,Passengers,11987
1,ORD,MUC,LH,Passengers,12007
1,LAX,SYD,UA,Passengers,12013
1,EWR,MUC,UA,Passengers,12015
1,DFW,YYZ,AA,Passengers,12018
1,DEN,NRT,UA,Passengers,12027
1,SFO,HND,JL,Passengers,12048
1,SEA,SJD,AS,Passengers,12054
1,ORD,CUN,F9,Passengers,12066
1,SEA,YVR,OO,Passengers,12070
1,IAH,SCL,UA,Passengers,12082
1,LAX,LHR,UA,Passengers,12095
1,ATL,GCM,DL,Passengers,12138
1,EWR,AMS,UA,Passengers,12143
1,JFK,GYE,XL,Passengers,12187
1,CLT,AUA,AA,Passengers,12241
1,ORD,HND,NH,Passengers,12246
1,FLL,SAP,NK,Passengers,12290
1,IAH,GDL,YV,Passengers,12319
1,LAX,SIN,SQ,Passengers,12328
1,HNL,SYD,QF,Passengers,12339
1,MIA,HAV,DL,Passengers,12374
1,IAH,GIG,UA,Passengers,12377
1,LGA,YUL,9E,Passengers,12389
1,IAD,NRT,NH,Passengers,12399
1,LAS,MEX,AM,Passengers,12408
1,HNL,KIX,JL,Passengers,12425
1,LAX,PVG,UA,Passengers,12438
1,MCO,LIM,LP,Passengers,12453
1,IAD,AUH,EY,Passengers,12472
1,ATL,BOG,DL,Passengers,12473
1,FLL,CUN,NK,Passengers,12487
1,ORD,VIE,OS,Passengers,12506
1,SEA,ICN,KE,Passengers,12525
1,MIA,FCO,AZ,Passengers,12548
1,SFO,DUB,EI,Passengers,12550
1,DFW,SCL,AA,Passengers,12580
1,SFO,CUN,UA,Passengers,12588
1,IAH,SYD,UA,Passengers,12588
1,LAX,BOG,AV,Passengers,12593
1,SFO,SYD,QF,Passengers,12594
1,LAS,YUL,RV,Passengers,12602
1,ORD,MAD,IB,Passengers,12615
1,ATL,LIM,DL,Passengers,12633
1,JFK,CMN,AT,Passengers,12664
1,SEA,YYJ,QX,Passengers,12675
1,FLL,SDQ,NK,Passengers,12678
1,SFO,MEX,UA,Passengers,12692
1,LAX,YUL,AC,Passengers,12694
1,JFK,HEL,AY,Passengers,12704
1,TPA,FRA,LH,Passengers,12710
1,FLL,HAV,B6,Passengers,12712
1,MSP,YWG,DL,Passengers,12725
1,DFW,LHR,BA,Passengers,12757
1,LAX,NRT,JL,Passengers,12779
1,ORD,NRT,NH,Passengers,12786
1,ORD,NRT,UA,Passengers,12841
1,FLL,MGA,NK,Passengers,12842
1,ATL,SCL,DL,Passengers,12890
1,MIA,EZE,4M,Passengers,12900
1,SEA,YVR,QK,Passengers,12931
1,MIA,SKB,AA,Passengers,12934
1,HNL,HND,NH,Passengers,12936
1,FLL,CUN,WN,Passengers,12936
1,JFK,BCN,AA,Passengers,12947
1,MCO,DXB,EK,Passengers,12952
1,MIA,BZE,AA,Passengers,12966
1,LAX,GDL,AM,Passengers,12969
1,JFK,MXP,DL,Passengers,12980
1,LAX,GUA,DL,Passengers,12987
1,LAX,SVO,SU,Passengers,13017
1,PHX,PVR,AA,Passengers,13033
1,SEA,FRA,LH,Passengers,13046
1,IAD,AMS,KL,Passengers,13063
1,BOS,PEK,HU,Passengers,13064
1,JFK,LIS,TP,Passengers,13100
1,BOS,MUC,LH,Passengers,13112
1,LAX,MEL,VA,Passengers,13117
1,SJU,PTY,CM,Passengers,13141
1,IAH,FRA,UA,Passengers,13178
1,ORD,TPE,BR,Passengers,13192
1,OAK,GDL,Y4,Passengers,13207
1,LAX,NRT,AA,Passengers,13212
1,MSP,HND,DL,Passengers,13213
1,HNL,NRT,UA,Passengers,13225
1,MCO,PUJ,G3,Passengers,13227
1,ORD,PEK,UA,Passengers,13258
1,SMF,GDL,AM,Passengers,13260
1,IAD,NRT,UA,Passengers,13271
1,AUS,LHR,BA,Passengers,13274
1,LAS,YYZ,WS,Passengers,13274
1,LAX,MEX,Y4,Passengers,13277
1,PHX,YYZ,RV,Passengers,13280
1,MSP,YVR,DL,Passengers,13307
1,JFK,DUB,DL,Passengers,13324
1,GUM,NGO,UA,Passengers,13353
1,HNL,NRT,KE,Passengers,13389
1,MIA,UIO,AA,Passengers,13390
1,ORD,GDL,AM,Passengers,13398
1,LAS,LHR,VS,Passengers,13423
1,DFW,FRA,LH,Passengers,13439
1,LAX,MEL,UA,Passengers,13441
1,LAX,PEK,AA,Passengers,13505
1,IAH,NRT,NH,Passengers,13515
1,SFO,ICN,UA,Passengers,13537
1,JFK,GIG,AA,Passengers,13541
1,DEN,MUC,LH,Passengers,13543
1,ATL,JNB,DL,Passengers,13573
1,JFK,CUN,B6,Passengers,13582
1,SFO,NRT,NH,Passengers,13591
1,LAX,PVG,AA,Passengers,13641
1,SFO,TLV,UA,Passengers,13642
1,LAX,NRT,UA,Passengers,13655
1,JFK,CDG,AA,Passengers,13700
1,SEA,PVG,DL,Passengers,13719
1,HNL,KIX,DL,Passengers,13723
1,SFO,HKG,SQ,Passengers,13769
1,MIA,YYZ,AA,Passengers,13773
1,RSW,YYZ,WS,Passengers,13784
1,JFK,MAN,VS,Passengers,13796
1,FLL,NAS,UP,Passengers,13817
1,BOS,LGW,DI,Passengers,13820
1,HNL,NRT,DL,Passengers,13838
1,IAH,EZE,UA,Passengers,13841
1,DTW,PEK,DL,Passengers,13845
1,MIA,LGW,DI,Passengers,13864
1,LAS,ICN,KE,Passengers,13916
1,EWR,DUB,UA,Passengers,13952
1,EWR,PEK,UA,Passengers,13981
1,FLL,NAS,WN,Passengers,13982
1,DTW,CDG,DL,Passengers,13996
1,DFW,CDG,AA,Passengers,14053
1,MCO,MEX,AM,Passengers,14092
1,SFO,YVR,AC,Passengers,14100
1,LAX,PVG,DL,Passengers,14100
1,MIA,MAD,AA,Passengers,14137
1,IAH,AMS,KL,Passengers,14157
1,EWR,NAS,UA,Passengers,14164
1,SJC,GDL,Y4,Passengers,14172
1,ORD,GRU,UA,Passengers,14174
1,LAS,YVR,WS,Passengers,14186
1,SAN,LHR,BA,Passengers,14201
1,SAT,MEX,4O,Passengers,14222
1,DEN,LHR,BA,Passengers,14266
1,IAD,BRU,UA,Passengers,14278
1,BOS,IST,TK,Passengers,14294
1,MIA,SAP,AA,Passengers,14309
1,LAX,MUC,LH,Passengers,14349
1,CLT,GCM,AA,Passengers,14351
1,IAH,PVR,UA,Passengers,14392
1,IAD,CUN,UA,Passengers,14403
1,LAX,NRT,SQ,Passengers,14409
1,DFW,PVG,AA,Passengers,14412
1,BOS,AMS,DL,Passengers,14452
1,IAH,NRT,UA,Passengers,14464
1,BOS,CDG,AF,Passengers,14478
1,DFW,EZE,AA,Passengers,14478
1,SFO,PEK,UA,Passengers,14600
1,EWR,PTY,UA,Passengers,14610
1,SFO,DEL,UA,Passengers,14655
1,DTW,PVG,DL,Passengers,14686
1,DFW,MAD,AA,Passengers,14695
1,EWR,DEL,UA,Passengers,14705
1,MIA,BCN,AA,Passengers,14737
1,JFK,POS,BW,Passengers,14762
1,MIA,CDG,AA,Passengers,14770
1,BOS,FRA,LH,Passengers,14771
1,JFK,EZE,AA,Passengers,14774
1,JFK,NAS,DL,Passengers,14782
1,LAX,SYD,AA,Passengers,14785
1,MIA,LIR,AA,Passengers,14786
1,HNL,SYD,HA,Passengers,14806
1,HNL,ICN,OZ,Passengers,14808
1,GUM,NRT,JL,Passengers,14812
1,IAH,QRO,YV,Passengers,14819
1,JFK,AUA,B6,Passengers,14840
1,JFK,MNL,PR,Passengers,14881
1,LAX,NAN,FJ,Passengers,14893
1,DFW,MTY,MQ,Passengers,14901
1,LAX,SJD,DL,Passengers,14923
1,EWR,STI,B6,Passengers,14936
1,DFW,GDL,AA,Passengers,14945
1,ORD,ICN,KE,Passengers,14970
1,MSP,ICN,DL,Passengers,14985
1,JFK,CDG,DL,Passengers,15017
1,LAX,AKL,AA,Passengers,15024
1,ORD,HKG,CX,Passengers,15030
1,SEA,AMS,DL,Passengers,15065
1,EWR,FRA,UA,Passengers,15072
1,EWR,MUC,LH,Passengers,15095
1,HOU,SJD,WN,Passengers,15100
1,LAX,AMS,KL,Passengers,15110
1,MIA,ANU,AA,Passengers,15138
1,JFK,SCL,LA,Passengers,15139
1,LAX,PPT,TN,Passengers,15189
1,IAH,IST,TK,Passengers,15202
1,ATL,EZE,DL,Passengers,15206
1,IAH,GRU,UA,Passengers,15213
1,LAX,DOH,QR,Passengers,15240
1,JFK,BGI,B6,Passengers,15279
1,SFO,FRA,LH,Passengers,15285
